Subject_ID	Expected_error	Avg_Qual_Score	Length
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/155708/ccs	0.86	41	1510
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/155765/ccs	0.3	41	1511
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/155779/ccs	0.81	41	1489
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/155813/ccs	0.91	41	1484
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/155824/ccs	0.3	41	1428
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/155826/ccs	0.76	41	1426
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/155841/ccs	0.85	41	1484
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/155842/ccs	0.23	41	1503
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/155852/ccs	0.51	41	1467
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/155854/ccs	0.25	41	1481
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/155861/ccs	1.2	41	1512
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/155870/ccs	0.48	41	1509
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/155879/ccs	0.7	41	1510
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/155928/ccs	0.25	41	1501
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/155934/ccs	0.38	41	1485
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/155939/ccs	0.1	41	1518
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/155941/ccs	0.21	41	1517
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/155942/ccs	0.49	41	1521
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/155959/ccs	0.51	41	1462
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/155952/ccs	0.14	41	1472
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/155969/ccs	0.26	41	1427
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156005/ccs	0.24	41	1489
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156016/ccs	0.48	41	1499
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156029/ccs	0.37	41	1484
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156048/ccs	0.44	41	1526
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156066/ccs	0.098	41	1505
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156069/ccs	0.71	41	1472
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156083/ccs	0.93	41	1508
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156093/ccs	0.22	41	1502
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156116/ccs	0.17	41	1510
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156103/ccs	0.52	41	1489
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156122/ccs	0.098	41	1495
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156129/ccs	0.71	41	1463
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156132/ccs	0.16	41	1497
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156161/ccs	0.096	41	1497
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156169/ccs	1.1	41	1487
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156203/ccs	0.21	41	1465
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156234/ccs	0.095	42	1499
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156253/ccs	0.81	41	1501
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156276/ccs	0.3	41	1484
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156295/ccs	0.45	41	1518
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156323/ccs	0.094	41	1482
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156336/ccs	0.16	41	1496
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156337/ccs	0.19	41	1486
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156338/ccs	0.22	41	1496
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156362/ccs	0.77	41	1497
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156365/ccs	0.21	41	1512
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156370/ccs	0.66	41	1458
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156386/ccs	1.3	41	1519
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156396/ccs	0.23	41	1473
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156408/ccs	0.44	41	1509
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156413/ccs	0.88	41	1511
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156441/ccs	0.92	41	1510
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156449/ccs	0.57	41	1463
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156457/ccs	0.44	41	1465
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156470/ccs	0.31	41	1501
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156473/ccs	0.48	41	1489
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156505/ccs	0.86	41	1512
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156515/ccs	0.95	40	1499
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156519/ccs	0.1	41	1497
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156538/ccs	0.24	41	1464
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156533/ccs	0.2	41	1497
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156540/ccs	0.4	41	1496
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156550/ccs	0.16	41	1510
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156556/ccs	0.3	41	1503
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156562/ccs	0.53	41	1459
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156568/ccs	0.11	41	1521
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156598/ccs	0.35	41	1510
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156611/ccs	0.65	41	1502
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156612/ccs	0.37	41	1485
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156619/ccs	0.8	41	1497
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156636/ccs	0.14	41	1533
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156637/ccs	0.1	41	1512
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156645/ccs	0.65	41	1511
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156664/ccs	0.19	41	1495
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156667/ccs	0.26	41	1510
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156682/ccs	0.41	41	1473
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156689/ccs	0.33	41	1486
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156690/ccs	0.59	41	1504
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156698/ccs	0.91	41	1461
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156703/ccs	0.25	41	1498
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156704/ccs	0.11	41	1463
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156722/ccs	0.72	41	1503
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156732/ccs	0.54	41	1483
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156749/ccs	1.3	41	1486
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156763/ccs	0.41	41	1465
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156776/ccs	0.63	41	1522
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156788/ccs	0.11	41	1497
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156872/ccs	0.18	41	1509
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156876/ccs	0.62	41	1510
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156896/ccs	0.43	41	1495
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156904/ccs	0.55	41	1509
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156903/ccs	0.54	41	1486
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156916/ccs	0.21	41	1485
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156939/ccs	0.44	41	1473
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156943/ccs	0.53	41	1488
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156961/ccs	0.15	41	1503
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156963/ccs	0.63	41	1488
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156975/ccs	0.4	41	1501
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156984/ccs	0.11	41	1473
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/156996/ccs	0.22	41	1511
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157059/ccs	0.36	41	1513
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157062/ccs	0.86	41	1462
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157083/ccs	0.55	41	1517
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157102/ccs	0.49	41	1493
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157112/ccs	0.098	41	1501
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157115/ccs	0.66	41	1463
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157133/ccs	0.099	41	1512
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157136/ccs	1.1	41	1503
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157152/ccs	0.87	41	1453
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157174/ccs	0.64	41	1495
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157188/ccs	0.34	41	1532
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157204/ccs	0.65	41	1498
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157219/ccs	0.68	41	1443
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157235/ccs	0.69	41	1499
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157259/ccs	0.14	41	1503
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157265/ccs	0.64	41	1501
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157277/ccs	0.96	41	1518
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157298/ccs	0.71	41	1499
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157322/ccs	0.34	41	1493
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157365/ccs	0.59	41	1507
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157378/ccs	0.43	41	1489
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157382/ccs	0.52	41	1512
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157393/ccs	0.6	41	1473
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157404/ccs	0.39	41	1503
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157406/ccs	0.53	41	1489
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157428/ccs	0.49	41	1462
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157429/ccs	0.88	41	1474
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157433/ccs	0.8	41	1428
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157457/ccs	0.19	41	1501
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157470/ccs	0.097	41	1502
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157490/ccs	0.67	41	1512
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157528/ccs	0.38	41	1484
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157538/ccs	0.29	41	1519
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157541/ccs	0.28	41	1461
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157559/ccs	0.095	41	1498
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157560/ccs	0.79	41	1514
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157615/ccs	0.24	41	1513
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157639/ccs	0.43	41	1495
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157640/ccs	1	41	1496
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157641/ccs	0.18	41	1509
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157645/ccs	0.097	42	1534
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157664/ccs	0.48	41	1499
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157698/ccs	0.55	41	1517
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157703/ccs	1	41	1507
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157716/ccs	0.68	41	1517
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157732/ccs	0.11	41	1501
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157740/ccs	0.71	41	1499
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157742/ccs	0.096	41	1512
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157759/ccs	0.46	41	1489
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157764/ccs	0.11	41	1486
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157775/ccs	0.43	41	1521
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157782/ccs	0.87	41	1495
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157787/ccs	0.42	41	1490
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157792/ccs	0.72	41	1530
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157797/ccs	0.54	41	1470
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157799/ccs	0.39	41	1472
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157812/ccs	0.54	41	1501
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157880/ccs	0.14	41	1511
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157900/ccs	0.77	41	1508
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157904/ccs	0.54	41	1487
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157921/ccs	0.72	41	1507
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157928/ccs	0.3	41	1500
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157941/ccs	0.18	41	1503
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157957/ccs	0.13	41	1448
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157959/ccs	0.64	41	1509
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157964/ccs	0.45	41	1463
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/157986/ccs	0.29	41	1534
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/158040/ccs	0.67	41	1511
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/158049/ccs	0.27	41	1511
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/158055/ccs	0.94	41	1483
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/158060/ccs	0.12	41	1512
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/158067/ccs	0.56	41	1494
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/158070/ccs	0.54	41	1465
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/158073/ccs	0.41	41	1503
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/158071/ccs	0.75	41	1500
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/158080/ccs	0.12	41	1495
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/158084/ccs	0.61	41	1506
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/158090/ccs	0.7	41	1484
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/158105/ccs	0.21	41	1523
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/158107/ccs	0.36	41	1473
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/158167/ccs	0.13	41	1503
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/158209/ccs	0.15	41	1488
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/158221/ccs	0.59	41	1485
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/158230/ccs	0.9	41	1507
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/158242/ccs	0.77	41	1534
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/158262/ccs	0.9	41	1478
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/158283/ccs	0.74	41	1470
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/158285/ccs	0.12	41	1518
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/158289/ccs	0.14	41	1512
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/158304/ccs	0.23	41	1486
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/158318/ccs	0.39	41	1489
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/158350/ccs	0.62	41	1492
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/158365/ccs	0.23	41	1510
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/158385/ccs	0.32	41	1511
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/158387/ccs	0.2	41	1496
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/158388/ccs	0.67	41	1511
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/158397/ccs	0.17	41	1494
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/158404/ccs	0.3	41	1511
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/158407/ccs	0.65	41	1486
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/158435/ccs	0.19	41	1495
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/158437/ccs	0.33	41	1509
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/158452/ccs	0.68	41	1494
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/158455/ccs	0.091	41	1428
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/158514/ccs	0.22	41	1495
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/158546/ccs	0.79	41	1485
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/158554/ccs	0.11	41	1497
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/158559/ccs	0.15	41	1463
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/158583/ccs	0.48	41	1502
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/158593/ccs	0.83	41	1497
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/158599/ccs	0.58	41	1484
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/158609/ccs	0.78	41	1486
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/158626/ccs	0.49	41	1513
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/158631/ccs	0.56	41	1485
m150214_155132_42142_c100769622550000001823165407071525_s1_p0/158693/ccs	0.78	41	1510
